id;name;description;price;catalog_url;category_id;picture_url
952;Маникюрный набор Sima-land 115889;Инструменты: Питание: батарейки, Насадки: для удаления мозолей, Применение: педикюр, Назначение: женский, Кол-во насадок/инструментов (шт): 2, Тип: электрический;338;…;194;http://magazilla.ru/jpg_zoom1/1271598.jpg
953;Электрическая зубная щетка Xiaomi Mi Soocare X3;Подставка для зарядки, Тип питания: от аккумулятора, Таймер, ежедневная чистка (2D), синхронизация со смартфоном, Технология чистки: звуковая, Форма головки щетки: овальная, Кол-во насадок (шт): 1, Тип: зубная щетка ;3289;…;195;http://magazilla.ru/jpg_zoom1/1022738.jpg
954;Электрическая зубная щетка Braun Oral-B Vitality Expert Precision Clean D12.513;Подставка для зарядки, Тип питания: от аккумулятора, Таймер, ежедневная чистка (2D), Вращающих (выметающих) (тыс/мин): 7.6, Технология чистки: возвратно-вращающаяся, Форма головки щетки: круглая, Кол-во насадок (шт): 1, Тип: зубная щетка ;1177;…;195;http://magazilla.ru/jpg_zoom1/442327.jpg
955;Электрическая зубная щетка Braun Oral-B Vitality 3D White Luxe D12.513W;Подставка для зарядки, Тип питания: от аккумулятора, Таймер, ежедневная чистка (2D), Вращающих (выметающих) (тыс/мин): 7.6, Технология чистки: возвратно-вращающаяся, Форма головки щетки: круглая, Кол-во насадок (шт): 1, Тип: зубная щетка ;979;…;195;http://magazilla.ru/jpg_zoom1/442573.jpg
956;Электрическая зубная щетка Braun Oral-B Genius 9000 D701;Подставка для зарядки, Тип питания: от аккумулятора, Датчик нажима, Таймер, чистка языка, полировка (отбеливание), для чувствительных зубов, ежедневная чистка (3D), Вращающих (выметающих) (тыс/мин): 8.8, пульсирующая, Технология чистки: возвратно-вращающаяся, Форма головки щетки: круглая, Кол-во насадок (шт): 4;8580;…;195;http://magazilla.ru/jpg_zoom1/957878.jpg
957;Электрическая зубная щетка Braun Oral-B Expert DB-4;Тип питания: от батарейки, ежедневная чистка (2D), Вращающих (выметающих) (тыс/мин): 9.6, Технология чистки: возвратно-вращающаяся, Форма головки щетки: круглая, Кол-во насадок (шт): 1, Тип: зубная щетка ;1133;…;195;http://magazilla.ru/jpg_zoom1/441259.jpg
958;Массажная ванночка для ног HoMedics FB-350-EU;Мощность (Вт): 50, Поддержание температуры воды, Акупунктурный (точечный), Пузырьковый (джакузи), Виды массажа: Вибромассаж, Кол-во режимов: 1;3949;…;196;http://magazilla.ru/jpg_zoom1/1022990.jpg
959;Массажная ванночка для ног Beurer FB 30;Мощность (Вт): 60, Поддержание температуры воды, Роликовой насадкой, Пузырьковый (джакузи), Виды массажа: Вибромассаж, Кол-во насадок (шт): 1, Кол-во режимов: 3;5390;…;196;http://magazilla.ru/jpg_zoom1/806293.jpg
960;Массажная ванночка для ног Beurer FB 25;Мощность (Вт): 130, Поддержание температуры воды, Магнитотерапия, Роликовой насадкой, Акупунктурный (точечный), Пузырьковый (джакузи), Виды массажа: Вибромассаж, Кол-во режимов: 3;3740;…;196;http://magazilla.ru/jpg_zoom1/496898.jpg
961;Массажная ванночка для ног Beurer FB 12;Мощность (Вт): 60, Поддержание температуры воды, Акупунктурный (точечный), Пузырьковый (джакузи), Виды массажа: Вибромассаж, Кол-во насадок (шт): 1, Кол-во режимов: 1;2310;…;196;http://magazilla.ru/jpg_zoom1/540565.jpg
962;Массажная ванночка для ног VES DH 77L;Мощность (Вт): 120, Автоматическое вращение насадки, Поддержание температуры воды, Инфракрасное излучение, Роликовой насадкой, Пузырьковый (джакузи), Виды массажа: Вибромассаж, Кол-во насадок (шт): 5;4829;…;196;http://magazilla.ru/jpg_zoom1/498081.jpg
963;Массажер для тела Nozomi MH-103;Питание: сеть, роликовый, вибрационный, икры, бедра, живот, грудь, спина, руки, плечи, шея, Тип: ручной;2189;…;197;http://magazilla.ru/jpg_zoom1/1083597.jpg
964;Массажер для тела CS Medica VibraPulsar CS-cr5;Питание: сеть, расслабляющий, вибрационный, спина, шея, Тип: подушка;2858;…;197;http://magazilla.ru/jpg_zoom1/1083475.jpg
965;Массажер для тела Nozomi MH-102;Питание: сеть, роликовый, вибрационный, икры, бедра, живот, грудь, спина, руки, плечи, шея, Мощность (Вт): 15, Тип: ручной;1749;…;197;http://magazilla.ru/jpg_zoom1/1083588.jpg
966;Массажер для тела Medisana MC 825;Питание: сеть/прикуриватель, Пульт ДУ, Подогрев, расслабляющий, точечный, шиацу, вибрационный, бедра, спина, шея, Количество программ (шт): 3, Мощность (Вт): 40, Тип: накидка на кресло;16049;…;197;http://magazilla.ru/jpg_zoom1/693895.jpg
967;Массажер для тела Medisana MCN;Питание: сеть/прикуриватель, Пульт ДУ, Подогрев, роликовый, шиацу, вибрационный, бедра, спина, шея, Количество программ (шт): 3, Мощность (Вт): 48, Тип: накидка на кресло;8979;…;197;http://magazilla.ru/jpg_zoom1/693913.jpg
968;Вибротренажер AMMA Butterfly;Пульт ДУ, Количество скоростей: 10, Количество программ: 3, Тип: виброплатформа;27720;…;198;http://magazilla.ru/jpg_zoom1/1036350.jpg
969;Вибротренажер Kampfer Beauty KP-1101;Вес (кг): 31, Габариты (см): 119x68х84, Количество скоростей: 20, Количество программ: 5, Мощность (Вт): 200, Тип: виброплатформа, Макс. вес пользователя (кг): 150;35409;…;198;http://magazilla.ru/jpg_zoom1/681225.jpg
970;Вибротренажер OptiFit Aldia MG-37;Вес (кг): 20, Габариты (см): 109x71x42, Пояс “Тысяча пальцев”, Количество поясов: 8, Количество скоростей: 6, Количество программ: 5, Мощность (Вт): 135, Тип: вибромассажер, Макс. вес пользователя (кг): 120;18456;…;198;http://magazilla.ru/jpg_zoom1/724676.jpg
971;Вибротренажер Family 135 T;Вес (кг): 21, Габариты (см): 109x71х39, Пояс “Тысяча пальцев”, Регулировка высоты, Количество поясов: 8, Количество скоростей: 20, Количество программ: 5, Мощность (Вт): 135, Тип: вибромассажер, Макс. вес пользователя (кг): 120;19789;…;198;http://magazilla.ru/jpg_zoom1/731435.jpg
972;Вибротренажер Family 135 E;Вес (кг): 21, Габариты (см): 109x71х39, Пояс “Тысяча пальцев”, Количество поясов: 8, Количество скоростей: 20, Количество программ: 5, Мощность (Вт): 135, Тип: вибромассажер, Макс. вес пользователя (кг): 120;18139;…;198;http://magazilla.ru/jpg_zoom1/731437.jpg
973;Массажное кресло Beurer MC3800;Вес (кг): 50.5, Габариты (см): 162х73х76, Материал обивки: искусственная кожа, Потребляемая мощность (Вт): 120, Максимальный вес пользователя (кг): 150, пульт ДУ, сканирование роста, ягодицы, поясница, спина, Зоны массажа: шея, вибромассаж, Массаж: роликовый, Количество программ: 3, Назначение: для дома;55000;…;199;http://magazilla.ru/jpg_zoom1/1121625.jpg
974;Массажное кресло Casada Hilton 2;Вес (кг): 108, Габариты (см): 135х79х122, Материал обивки: искусственная кожа, Потребляемая мощность (Вт): 230, Ширина спинки (см): 95, Максимальный вес пользователя (кг): 120, режим демонстрации, пульт ДУ, сканирование роста, режим нулевой гравитации, стопы, голени, икры, ягодицы, поясница, спина, руки;196900;…;199;http://magazilla.ru/jpg_zoom1/1119784.jpg
975;Массажное кресло Casada AlphaSonic;режим демонстрации, пульт ДУ, подогрев, ручной режим, стопы, голени, икры, ягодицы, поясница, спина, руки, плечи, Зоны массажа: шея, воздушно-компрессионный, Массаж: роликовый, Количество программ: 5, Назначение: для дома;240900;…;199;http://magazilla.ru/jpg_zoom1/1120203.jpg
976;Массажное кресло Sensa EC-310;Габариты (см): 200x75x85, Материал обивки: искусственная кожа, Потребляемая мощность (Вт): 220, Глубина сидения (см): 45, Ширина сидения (см): 52, Высота спинки (см): 85, Максимальный вес пользователя (кг): 120, пульт ДУ, таймер, сканирование роста, регулировка массажных роликов, подогрев, режим нулевой гравитации;91630;…;199;http://magazilla.ru/jpg_zoom1/1135208.jpg
977;Массажное кресло Casada SkyLiner A300;Вес (кг): 183, Габариты (см): 142x86x123, Материал обивки: искусственная кожа, Потребляемая мощность (Вт): 240, Максимальный вес пользователя (кг): 120, пульт ДУ, MP3-плеер, таймер, сканирование роста, регулировка массажных роликов, подогрев, музыкальный массаж, режим нулевой гравитации, стопы, голени;350900;…;199;http://magazilla.ru/jpg_zoom1/1120017.jpg
978;Медицинский термометр Amrus AMDT-12;Звуковой сигнал, Память показаний (шт): 1, Точность измерения (°C): 0.1, Диапазон измерения (°C): 32 - 42.9, ректальный, оральный, Область применения: подмышечный, Тип: контактный;243;…;200;http://magazilla.ru/jpg/952050.jpg
979;Медицинский термометр Amrus AMDT-11;Гибкий наконечник, Водостойкий корпус, Звуковой сигнал, Память показаний (шт): 1, Точность измерения (°C): 0.1, Диапазон измерения (°C): 32 - 42.9, ректальный, оральный, Область применения: подмышечный, Тип: контактный;289;…;200;http://magazilla.ru/jpg/952046.jpg
980;Медицинский термометр Amrus AMDT-10;Звуковой сигнал, Память показаний (шт): 1, Точность измерения (°C): 0.1, Диапазон измерения (°C): 32 - 42.9, ректальный, оральный, Область применения: подмышечный, Тип: контактный;189;…;200;http://magazilla.ru/jpg_zoom1/952043.jpg
981;Медицинский термометр Canpol Babies 9/104;Гибкий наконечник, Водостойкий корпус, Звуковой сигнал, Память показаний (шт): 1, Диапазон измерения (°C): 32-43.9, ректальный, оральный, Область применения: подмышечный, Тип: контактный;412;…;200;http://magazilla.ru/jpg_zoom1/774548.jpg
982;Медицинский термометр BabyOno 118;Гибкий наконечник, Звуковой сигнал, Память показаний (шт): 1, Точность измерения (°C): 0.1, Диапазон измерения (°C): 32-43, оральный, Область применения: подмышечный, Тип: контактный;503;…;200;http://magazilla.ru/jpg_zoom1/749546.jpg
983;Тонометр Omron M2 Basic;Классический тонометр средней ценовой категории. Главные преимущества модели: полностью автоматический режим работы;1747;…;201;http://magazilla.ru/jpg_zoom1/179236.jpg
984;Тонометр B.Well WA-33;Компактный тонометр с большим дисплеем и максимально упрощённой панелью управления. Модель полностью автоматическая;1373;…;201;http://magazilla.ru/jpg/179412.jpg
985;Тонометр B.Well WA-55;Модель принадлежит к полностью автоматическим тонометрам;2198;…;201;http://magazilla.ru/jpg_zoom1/179415.jpg
986;Тонометр Omron M3 Expert;К преимуществам этой модели следует причислить небольшие размеры и полностью автоматический режим работы: одел манжетку на плечо;3630;…;201;http://magazilla.ru/jpg_zoom1/179242.jpg
987;Тонометр Omron M2 Classic;Удобный автоматический тонометр;2674;…;201;http://magazilla.ru/jpg/179239.jpg
988;Ингалятор (небулайзер) Armed 403M;Размеры (мм): 165х165х100, Питание: сеть, Насадки: насадка для рта, Уровень шума (дБ): 60, Распыление (мл/мин): 0.1, Макс. воздушный поток (л/мин): 10, Мощность компрессора (Вт): 130, Емкость для лекарств (мл): 6, Назначение: стационарный, Тип: компрессорный;2185;…;202;http://magazilla.ru/jpg_zoom1/1219254.jpg
989;Ингалятор (небулайзер) Armed 403K;Размеры (мм): 210х100х180, Питание: сеть, Насадки: насадка для рта, Уровень шума (дБ): 60, Распыление (мл/мин): 0.1, Макс. воздушный поток (л/мин): 10, Мощность компрессора (Вт): 130, Емкость для лекарств (мл): 6, Назначение: стационарный, Тип: компрессорный;2519;…;202;http://magazilla.ru/jpg_zoom1/1219248.jpg
990;Ингалятор (небулайзер) Armed 403E;Размеры (мм): 210x215x110, Питание: сеть, Отсек для принадлежностей, Насадки: насадка для рта, Уровень шума (дБ): 60, Распыление (мл/мин): 0.1, Макс. воздушный поток (л/мин): 10, Мощность компрессора (Вт): 130, Емкость для лекарств (мл): 6, Назначение: стационарный, Тип: компрессорный;2044;…;202;http://magazilla.ru/jpg_zoom1/1219201.jpg
991;Ингалятор (небулайзер) Armed 403D;Размеры (мм): 175х175х110, Питание: сеть, Насадки: насадка для рта, Уровень шума (дБ): 60, Распыление (мл/мин): 0.1, Макс. воздушный поток (л/мин): 10, Мощность компрессора (Вт): 130, Емкость для лекарств (мл): 6, Назначение: стационарный, Тип: компрессорный;2431;…;202;http://magazilla.ru/jpg_zoom1/1219240.jpg
992;Ингалятор (небулайзер) Armed 403B;Вес (г): 1700, Размеры (мм): 210x100x170, Питание: сеть, Насадки: насадка для рта, Уровень шума (дБ): 60, Размер частиц (мкм): 1-6, Распыление (мл/мин): 0.2, Макс. воздушный поток (л/мин): 10, Мощность компрессора (Вт): 50, Емкость для лекарств (мл): 6, Назначение: стационарный, Тип: компрессорный;2651;…;202;http://magazilla.ru/jpg_zoom1/569394.jpg
993;Глюкометр Accu-Chek Active;Вес (г): 50, Габариты (мм): 97.8x46.8x19.1, Питание: 1xCR2032, Дисплей: монохромный, Чехол/футляр, Ланцетное устройство, Тест-полосок (шт): 10, автоотключение, сигнал тревоги, синхронизация с ПК, будильник, дата и время, пометка о еде, Образец крови: капиллярная/венозная, Кодировка: чип, Гематокрит (%): 20 - 55;699;…;203;http://magazilla.ru/jpg_zoom1/1059999.jpg
994;Глюкометр LifeScan OneTouch Select;Вес (г): 52, Габариты (мм): 90x55.54x21.7, Питание: 1xCR2032, Дисплей: монохромный, Чехол/футляр, Ланцетное устройство, Тест-полосок (шт): 10, автоотключение, сигнал тревоги, синхронизация с ПК, дата и время, пометка о еде, Образец крови: капиллярная, Кодировка: автоматическая, Гематокрит (%): 30 - 55;708;…;203;http://magazilla.ru/jpg_zoom1/1060256.jpg
995;Глюкометр Arkray Glucocard Sigma;Вес (г): 39, Питание: 1xCR2032, Дисплей: монохромный, Чехол/футляр, Ланцетное устройство, Тест-полосок (шт): 10, автоотключение, сигнал тревоги, дата и время, пометка о еде, Образец крови: капиллярная, Кодировка: безкодовый, Объем образца (мкл): 0.5, Диапазон измерения (ммоль/л): 0.6 – 33.3, Объем памяти (измерений): 50;275;…;203;http://magazilla.ru/jpg/1163595.jpg
996;Глюкометр Accu-Chek Performa;Вес (г): 59, Габариты (мм): 94х52х21, Питание: 1xCR2032, Дисплей: монохромный, Чехол/футляр, Ланцетное устройство, автоотключение, сигнал тревоги, синхронизация с ПК, дата и время, пометка о еде, Образец крови: капиллярная, Кодировка: безкодовый, Гематокрит (%): 10 - 65, Объем образца (мкл): 0.6, Диапазон измерения (ммоль/л): 0.6 - 33.3;705;…;203;http://magazilla.ru/jpg_zoom1/1060756.jpg
997;Глюкометр Easy Touch GC;Вес (г): 59, Габариты (мм): 88x64x22, Питание: 2xAAA, Дисплей: монохромный, Чехол/футляр, Ланцетное устройство, Тест-полосок (шт): 10, автоотключение, дата и время, Образец крови: капиллярная, Гематокрит (%): 30 - 55, Объем образца (мкл): 0.8, Диапазон измерения (ммоль/л): 1.1 - 33.3, Объем памяти (измерений): 200;3407;…;203;http://magazilla.ru/jpg_zoom1/1060819.jpg
998;Микроволновая печь AVEX MW 2070;Габариты (см): 26x44x35, Открытие дверцы: боковое, размораживание, Внутреннее покрытие: эмаль, Диаметр поддона (мм): 255, Управление: поворотные переключатели, Мощность (Вт): 700, Объем (л): 20;4389;…;204;http://magazilla.ru/jpg/757362.jpg
999;Электродуховка Simfer M4297;Габариты (см): 33x52x46, Покрытие камеры: нержавеющая сталь, Открытие дверцы: откидная, Освещение, автоотключение, таймер, защита от детей, размораживание, конвекция, Функции и возможности: гриль, Максимальная температура (°C): 250, Управление: тактовое, Мощность (Вт): 1400, Объем (л): 42;10329;…;205;http://magazilla.ru/jpg_zoom1/624920.jpg
1000;Уборочная машина Karcher WV 50 Plus;Вес (кг): 0.7, Габариты (см): 36x28x13, Бак для отработанного раствора (л): 0.1, Ширина захвата всасывающей балки (см): 28, Управление: ручное, Источник питания: аккумулятор, Тип: оконный ;2777;…;206;http://magazilla.ru/jpg_zoom1/321988.jpg
1001;Уборочная машина KITFORT KT-508;Вес (кг): 4.1, Габариты (см): 113x33x30, Уровень шума (дБ): 72, Бак для мусора (л): 0.1, Управление: ручное, Мощность двигателя (Вт): 10, Источник питания: аккумулятор, Тип: подметальная;2959;…;206;http://magazilla.ru/jpg_zoom1/693408.jpg
1002;Уборочная машина Karcher FC 5 Premium;Вес (кг): 5, Габариты (см): 32x27x122, Бак для отработанного раствора (л): 0.2, Бак для моющего раствора (л): 0.4, Ширина захвата (см): 30, Управление: ручное, Мощность двигателя (Вт): 460, Производительность (м2/ч): 60, Источник питания: сеть, Тип: поломоечная;16489;…;206;http://magazilla.ru/jpg_zoom1/1132147.jpg
1003;Уборочная машина Karcher FC 5;Вес (кг): 4.6, Габариты (см): 32x27x122, Бак для отработанного раствора (л): 0.2, Бак для моющего раствора (л): 0.4, Ширина захвата (см): 30, Управление: ручное, Мощность двигателя (Вт): 460, Производительность (м2/ч): 60, Источник питания: сеть, Тип: поломоечная;14836;…;206;http://magazilla.ru/jpg_zoom1/1250423.jpg
1004;Уборочная машина Lavor Pro Sprinter;Вес (кг): 19, Габариты (см): 113x37x35, Уровень шума (дБ): 68, Бак для отработанного раствора (л): 5.6, Бак для моющего раствора (л): 2.8, Ширина захвата (см): 29, Управление: ручное, Мощность двигателя (Вт): 200, Производительность (м2/ч): 1015, Источник питания: сеть, Тип: поломоечная;61589;…;206;http://magazilla.ru/jpg_zoom1/1200679.jpg
1005;Водонагреватель Timberk SWH FS3 [SWH FS3 30 V];;11935;…;207;http://magazilla.ru/jpg_zoom1/80142.jpg
1006;Водонагреватель Atlantic Steatite Pro N4C(E) [Steatite Pro VM 80 N4C(E)];;18700;…;207;http://magazilla.ru/jpg_zoom1/79170.jpg
1007;Водонагреватель Polaris Vega P [Vega P 3.5];;2578;…;207;http://magazilla.ru/jpg/78471.jpg
1008;Водонагреватель Hotpoint-Ariston SG [SG 80 V];;23727;…;207;http://magazilla.ru/jpg/78252.jpg
1009;Водонагреватель Stiebel Eltron DHB [DHB 21];;22440;…;207;http://magazilla.ru/jpg_zoom1/73995.jpg
1010;Кулер для воды Aqua Work 16-LD/EN;Производительность нагрева (л/ч): 7, Производительность охлаждения (л/ч): 1, Тип охлаждения: электронный, холодная, горячая, Загрузка воды: верхняя, Тип: напольный;5685;…;208;http://magazilla.ru/jpg_zoom1/1102234.jpg
1011;Кулер для воды Aqua Work 0.7-TD;Производительность нагрева (л/ч): 7, Производительность охлаждения (л/ч): 1, Тип охлаждения: электронный, холодная, горячая, Загрузка воды: верхняя, Тип: настольный;3353;…;208;http://magazilla.ru/jpg_zoom1/1102911.jpg
1012;Кулер для воды VATTEN OD19NK;Производительность нагрева (л/ч): 6.5, Производительность охлаждения (л/ч): 3.2, Тип охлаждения: компрессорный, холодная, горячая, Загрузка воды: водопровод, Тип: настольный;15939;…;208;http://magazilla.ru/jpg_zoom1/971747.jpg
1013;Кулер для воды Aqua Work 0.7-L;Производительность нагрева (л/ч): 7, Производительность охлаждения (л/ч): 2, Тип охлаждения: компрессорный, холодная, горячая, Загрузка воды: верхняя, Тип: напольный;3235;…;208;http://magazilla.ru/jpg_zoom1/1102114.jpg
1014;Кулер для воды Aqua Work 36 TDN-ST;Производительность нагрева (л/ч): 7, Производительность охлаждения (л/ч): 1, Регулировка температуры, Тип охлаждения: электронный, холодная, горячая, Загрузка воды: верхняя, Тип: настольный;4585;…;208;http://magazilla.ru/jpg_zoom1/1102024.jpg
1015;Мобильный телефон Samsung Galaxy S7 32GB;"Линейка S у Samsung всегда включала флагманские модели, не стал исключением и данный смартфон, выпущенный в начале 2016 года. Он построен на мощном чипе с восьмиядерным CPU и целыми 4 ГБ оперативной памяти, а встроенный накопитель на 32 ГБ (младшее значение в линейке) можно дополнить картами microSD. 5,1"" экран смартфона Samsung Galaxy S7 имеет разрешение 2560x1440 и может использоваться в качестве вспышки при съёмке на 5-Мп фронтальную камеру. 12-Мп основной «глазок» получил оптику f/1.7 и поддержку видео 4K. Набор коммуникаций — полный, включая даже беспроводную зарядку, есть сканер отпечатка пальца и набор дополнительных датчиков. Корпус защищён по стандарту IP68. ";15939;…;209;http://magazilla.ru/jpg_zoom1/756614.jpg
1016;Мобильный телефон Xiaomi Redmi 4x 32GB;Вес (г): 150, Размеры (мм): 139.2х70х8.7, Емкость (мАч): 4100, Аккумулятор: Li-Pol, фонарик, гироскоп, шумоподавление, mini-Jack (3.5 мм), microUSB, FM-приемник, Цифровой компас, Поддержка ГЛОНАСС, GPS-модуль, aGPS, Bluetooth, Wi-Fi, EDGE, GPRS, Вспышка, Автофокус, Видео (основная): 1920х1080, Камера (основная): 13;9339;…;209;http://mzimg.com/big/01/fd7c3ug2201.jpg
1017;Мобильный телефон Samsung Galaxy S7 Edge 32GB;"Выпустив в 2015 году флагман S6 в двух версиях — обычной и с закруглёнными краями экрана — Samsung решили сохранить эту традицию и в 2016: данная модель является модификацией «обычного» S7. Однако, в отличие от предшественников, смартфон Samsung Galaxy S7 Edge получил более крупный, 5,5"" экран. Также из нововведений стоит отметить поддержку карт памяти, новейшую ОС Android 6.0, улучшенные характеристики основной камеры и пылевлагозащищённый корпус (IP68). Данная версия является младшей по объёму встроенной памяти — 32 ГБ, при этом, как и полагается флагману, аппарат имеет мощную «начинку» и весьма обширный функционал, как основной, так и дополнительный. ";22330;…;209;http://magazilla.ru/jpg_zoom1/756658.jpg
1018;Мобильный телефон Apple iPhone 7 32GB;"Высококлассный смартфон от Apple, представитель десятого по счёт поколения «айфонов», представленного в 2016 году. Впрочем, конкретно эта модель является самой скромной из «семёрок» — она не только относится к младшей линейке, имеющей 4,7"" экраны, но ещё и несёт всего 32 ГБ встроенной памяти — очень немного по сравнению с остальными вариантами. «Сердцем» смартфона Apple iPhone 7 стал процессор Fusion A10 с 4 ядрами (2+2), благодаря которому заявлен рост производительности в 2 раза по сравнению с шестой моделью. Металлический корпус получил пылевлагозащиту по стандарту IP67 и пять вариантов расцветки (однако в «специальном» красном цвете, RED, данная модель не выпускается). Разрешение дисплея осталось прежним — 1334х750, а вот яркость и насыщенность заметно выросли. Продвинутая основная камера на 12 Мп получила оптическую стабилизацию и четырёхцветную вспышку True Tone, а возможностей аппарата хватает для фотосъёмки прямо в процессе записи 4K-видео. При всём этом автономность составила 12 ч в режиме Интернет-серфинга. А вот от порта 3.5 мм производитель отказался — пользователю доступен только Lightning. ";27720;…;209;http://magazilla.ru/jpg_zoom1/916176.jpg
1019;Мобильный телефон Samsung Galaxy S8;"Высококлассный смартфон от корейского производителя, флагманская модель, пришедшая на смену Galaxy S7 весной 2017 года. Впрочем, корректнее будет сравнивать аппарат всё же с S7 Edge: дисплей нового смартфона тоже загибается за края передней панели. При этом даже внешние отличия от предшественника весьма заметные. Так, дисплей в смартфоне Samsung Galaxy S8 увеличился до 5,8"", а его разрешение — до 2960х1440. Все кнопки на передней панели теперь встроены в экран, сканер отпечатка пальца установлен на металлической задней панели. Корпус защищён от пыли и влаги (IP68). Внутри корпуса работает чип Exynos 8895 с 8 ядрами (4+4) и 4 ГБ оперативной памяти, встроенный накопитель вмещает 64 ГБ, а вместо второй «симки» можно установить карту памяти. Камер, по сути, три — основная на 12 Мп (такая же, как в S7, но с улучшенной программной частью), фронтальная на 8 Мп и фронтальная служебная для разблокировки по лицу или радужке глаза. Из коммуникаций стоит отдельно упомянуть Bluetooth 5.0, с поддержкой сразу 2 пар беспроводных наушников, и беспроводную зарядку.";38973;…;209;http://magazilla.ru/jpg_zoom1/1078250.jpg
1020;LCD телевизор LG 49SJ810V;Габариты без подставки (мм): 1100x641x62, Габариты (мм): 1100x699x248, Настенное крепление VESA: 300х300 мм, браузер, Wi-Fi, управление голосом/жестами, Miracast, Wi-Di (беспроводной), Bluetooth, поддержка DLNA, запись телепередач, Выходы: mini-Jack (3.5 мм) наушники, HDMI: 4 шт, LAN, USB, композитный ;54252;…;210;http://magazilla.ru/jpg_zoom1/1112931.jpg
1021;LCD телевизор LG 43UJ634V;Габариты без подставки (мм): 977x575x81, Габариты (мм): 977x631x235, Настенное крепление VESA: 200х200 мм, браузер, Wi-Fi, Miracast, Wi-Di (беспроводной), Bluetooth, поддержка DLNA, Выходы: запись телепередач, HDMI: 3 шт, LAN, USB, композитный, Входы: компонентный, DVB-S2 (спутниковое), DVB-C (кабельное) ;27764;…;210;http://magazilla.ru/jpg_zoom1/1123383.jpg
1022;LCD телевизор LG OLED55B7V;Габариты без подставки (мм): 1229x708x49, Габариты (мм): 1229x764x254, Потребляемая мощность (Вт): 170, Настенное крепление VESA: 200х300 мм, браузер, Wi-Fi, Miracast, Wi-Di (беспроводной), Bluetooth, поддержка DLNA, запись телепередач, Выходы: mini-Jack (3.5 мм) наушники, HDMI: 4 шт, LAN, USB, COM-порт (RS-232);92565;…;210;http://magazilla.ru/jpg_zoom1/1112478.jpg
1023;LCD телевизор Sony KD-55XE9005;Габариты без подставки (мм): 1228x707x60, Габариты (мм): 1228x772x259, Потребляемая мощность (Вт): 189, Настенное крепление VESA: 300х300 мм, браузер, Wi-Fi, Поддержка форматов файлов USB: MPEG1;75570;…;210;http://magazilla.ru/jpg_zoom1/1067880.jpg
1024;LCD телевизор LG 43UJ630V;Габариты без подставки (мм): 977x575x81, Габариты (мм): 977x615x187, Настенное крепление VESA: 200х200 мм, браузер, Wi-Fi, управление голосом/жестами, Miracast, Wi-Di (беспроводной), Bluetooth, поддержка DLNA, Выходы: запись телепередач, HDMI: 3 шт, LAN, USB, Входы: композитный, DVB-S2 (спутниковое) ;26845;…;210;http://magazilla.ru/jpg_zoom1/1123257.jpg
1025;Подставка/крепление Kromax DIX-18;400x400 мм, 400x300 мм, 400x200 мм, 300x400 мм, 300x300 мм, 300x200 мм, 200x400 мм, 200х300 мм, 200x200 мм, 200x100 мм, Наличие креплений VESA: 100x100 мм, вращение, отклонение, регулировка глубины, поворот, Регулировки: наклон, Максимальное расстояние от стены (мм): 605, Минимальное расстояние от стены (мм): 66;1320;…;211;http://magazilla.ru/jpg_zoom1/551169.jpg
1026;Подставка/крепление Kromax DIX-15;"100x100 мм, Наличие креплений VESA: 75x75 мм, вращение, отклонение, регулировка глубины, поворот, Регулировки: наклон, Максимальное расстояние от стены (мм): 377, Минимальное расстояние от стены (мм): 48, Макс. нагрузка (кг): 30, Макс. диагональ (""): 26, Мин. диагональ (""): 10, Тип: настенное крепление";564;…;211;http://magazilla.ru/jpg_zoom1/551152.jpg
1027;Подставка/крепление Kromax ATLANTIS-40;Размеры (мм): 45x300, 400x400 мм, 400x300 мм, 400x200 мм, 300x300 мм, 300x200 мм, 200x200 мм, 200x100 мм, 100x200 мм, 100x100 мм, Наличие креплений VESA: 75x75 мм, вращение, отклонение, регулировка глубины, поворот, Регулировки: наклон, Максимальное расстояние от стены (мм): 523, Минимальное расстояние от стены (мм): 60;1283;…;211;http://magazilla.ru/jpg_zoom1/926868.jpg
1028;Подставка/крепление Kromax ATLANTIS-45;Размеры (мм): 138x255, 400x400 мм, 400x300 мм, 400x200 мм, 300x300 мм, 300x200 мм, 200x200 мм, 200x100 мм, 100x200 мм, 100x100 мм, Наличие креплений VESA: 75x75 мм, вращение, отклонение, регулировка глубины, поворот, Регулировки: наклон, Максимальное расстояние от стены (мм): 470, Минимальное расстояние от стены (мм): 55;1870;…;211;http://magazilla.ru/jpg_zoom1/926873.jpg
1029;Подставка/крепление Kromax IDEAL-6;"Размеры (мм): 260x190x28, 200x200 мм, 200x100 мм, 100x200 мм, 100x100 мм, 75x75 мм, Наличие креплений VESA: 50x50 мм, Регулировки: наклон, Максимальное расстояние от стены (мм): 28, Минимальное расстояние от стены (мм): 28, Макс. нагрузка (кг): 35, Макс. диагональ (""): 47, Мин. диагональ (""): 15, Тип: настенное крепление";480;…;211;http://magazilla.ru/jpg_zoom1/455061.jpg
